"year","lon","lat","date","temp_100"
1995,-127.2222,48.9213,1995-05-01,8.7124
1995,-127.1218,48.9897,1995-05-01,8.1326
1995,-127.0245,49.0608,1995-05-01,8.2936
1995,-126.925,49.1225,1995-05-01,8.5034
1995,-126.8245,49.1885,1995-05-01,8.3116
1995,-126.7298,49.2505,1995-05-01,8.1278
1995,-126.6392,49.3122,1995-05-01,10.405
1995,-126.639,49.312,1995-05-01,8.8145
1995,-126.584,49.3402,1995-05-01,9.2051
1995,-126.5705,49.3637,1995-05-01,9.811
1995,-125.7317,49.0007,1995-05-02,9.7396
1995,-125.7837,48.9698,1995-05-02,9.7204
1995,-125.8407,48.9432,1995-05-02,9.7111
1995,-125.9458,48.8835,1995-05-02,9.158
1995,-126.0572,48.8275,1995-05-02,8.7348
1995,-126.1738,48.7685,1995-05-02,8.2039
1995,-126.284,48.7105,1995-05-02,8.1088
1995,-126.3897,48.6537,1995-05-02,8.4815
1995,-126.5015,48.5937,1995-05-02,8.8307
1995,-126.6725,48.2482,1995-05-02,8.7138
1995,-126.4422,48.3132,1995-05-03,8.6015
1995,-126.337,48.3747,1995-05-03,8.7754
1995,-126.2273,48.432,1995-05-03,8.5428
1995,-126.1165,48.4923,1995-05-03,8.9202
1995,-126.0062,48.5507,1995-05-03,8.1014
1995,-125.8983,48.6057,1995-05-03,8.4366
1995,-125.7892,48.6665,1995-05-03,9.5794
1995,-125.6798,48.7242,1995-05-03,9.4529
1995,-125.4635,48.8415,1995-05-03,9.5545
1995,-125.1277,48.4595,1995-05-03,7.9223
1995,-124.987,48.6725,1995-05-04,9.0422
1995,-125.0402,48.65,1995-05-04,8.8358
1995,-125.0935,48.6213,1995-05-04,7.9891
1995,-125.1463,48.5942,1995-05-04,7.8712
1995,-125.2573,48.5362,1995-05-04,8.1542
1995,-125.4998,48.5738,1995-05-04,8.5768
1995,-125.5925,48.5348,1995-05-04,9.0994
1995,-125.3667,48.4782,1995-05-04,8.271
1995,-125.4777,48.422,1995-05-04,8.9249
1995,-125.5798,48.3673,1995-05-04,8.3298
1995,-125.6925,48.3107,1995-05-04,8.4214
1995,-125.796,48.2558,1995-05-04,8.4089
1995,-125.8648,48.217,1995-05-04,8.6123
1995,-126.1415,48.0747,1995-05-04,8.654
1995,-125.9998,48.1392,1995-05-05,8.6269
1995,-125.9338,48.1765,1995-05-05,8.6329
1995,-125.7235,47.9828,1995-05-05,8.4168
1995,-125.6177,48.0362,1995-05-05,8.49
1995,-125.5073,48.0965,1995-05-05,8.6748
1995,-125.4025,48.1535,1995-05-05,7.6987
1995,-125.2882,48.2117,1995-05-05,8.2772
1995,-125.1807,48.2687,1995-05-05,7.8631
1995,-125.3508,48.3915,1995-05-05,8.6879
1995,-125.2565,48.4822,1995-05-05,8.4447
1995,-125.1315,48.4205,1995-05-05,7.0457
1995,-125.065,48.3202,1995-05-05,7.3581
1995,-124.961,48.3802,1995-05-05,7.021
1995,-124.8568,48.4382,1995-05-05,7.7141
1995,-124.7332,48.488,1995-05-05,7.8801
1995,-126.0572,48.8117,1995-05-08,8.6459
1995,-126.165,48.7692,1995-05-08,7.6655
1995,-126.2775,48.71,1995-05-08,7.7463
1995,-126.6373,49.3133,1995-05-09,8.855
1995,-125.4958,48.573,1995-05-11,8.0803
1995,-125.9995,48.6022,1995-05-11,8.0607
1995,-126.3277,48.6223,1995-05-11,8.1075
1995,-126.6693,48.648,1995-05-11,8.2218
1995,-127.1648,48.6915,1995-05-11,8.2218
1995,-127.8332,50.9992,1995-05-24,6.6904
1995,-130.6748,52.6572,1995-05-25,7.7461
1995,-130.8885,52.7217,1995-05-25,9.8559
1995,-130.5942,52.9617,1995-05-26,7.9089
1995,-130.6582,52.955,1995-05-26,8.6561
1995,-130.5888,53.0875,1995-05-26,7.633
1995,-130.6043,52.9973,1995-05-26,7.6667
1995,-130.7228,52.978,1995-05-26,9.8055
1995,-130.776,52.9988,1995-05-26,10.016
1995,-130.6867,52.9965,1995-05-26,7.8352
1995,-130.8333,52.9575,1995-05-27,10.25
1995,-130.868,52.9818,1995-05-27,10.543
1995,-130.868,53.0198,1995-05-27,10.268
1995,-130.9803,53.086,1995-05-27,10.618
1995,-131.0123,53.0493,1995-05-27,11.021
1995,-131.093,53.0288,1995-05-27,11.272
1995,-131.0877,52.9675,1995-05-27,11.138
1995,-131.1712,53.0873,1995-05-28,10.929
1995,-130.9428,53.0907,1995-05-28,10.935
1995,-130.8888,53.1013,1995-05-28,8.061
1995,-130.769,53.1603,1995-05-28,6.91425
1995,-130.7752,53.187,1995-05-29,6.977
1995,-131.0037,53.277,1995-05-29,9.1843
1995,-131.0685,53.2562,1995-05-29,9.6744
1995,-131.1457,53.2745,1995-05-29,9.7135
1995,-131.151,53.238,1995-05-29,10.264
1995,-130.9962,53.3228,1995-05-29,8.4683
1995,-130.8737,53.337,1995-05-29,7.0655
1995,-130.9268,53.587,1995-05-30,8.0213
1995,-131.0033,53.3827,1995-05-30,8.7558
1995,-131.023,53.3948,1995-05-30,8.9991
1995,-131.1402,53.5858,1995-05-30,8.7156
1995,-131.0742,53.6265,1995-05-30,8.6363
1995,-131.0115,53.6477,1995-05-30,8.1648
1995,-130.6468,53.723,1995-05-30,7.0387
1995,-125.0152,48.4613,1995-05-30,6.7
1995,-125.0688,48.5292,1995-05-30,6.604
1995,-125.3515,48.3918,1995-05-30,6.489
1995,-125.3467,48.3908,1995-05-30,6.651
1995,-125.3498,48.3908,1995-05-30,6.843
1995,-130.8007,53.6007,1995-05-31,7.4462
1995,-130.8287,53.6298,1995-05-31,8.3786
1995,-130.832,53.7038,1995-05-31,9.4909
1995,-130.8923,53.7332,1995-05-31,9.7459
1995,-130.9098,53.7637,1995-05-31,8.0795
1995,-130.6255,53.6928,1995-05-31,8.2811
1995,-125.3525,48.3902,1995-05-31,6.77375
1995,-126.065,48.378,1995-05-31,7.946
1995,-126.6667,48.25,1995-05-31,8.168
1995,-131.0065,53.8153,1995-06-01,7.6514
1995,-130.8668,53.8668,1995-06-01,8.1344
1995,-130.943,53.8537,1995-06-01,6.9841
1995,-130.9778,53.879,1995-06-01,7.82
1995,-131.0687,53.9197,1995-06-01,8.0856
1995,-131.0482,53.9537,1995-06-01,7.5459
1995,-131.104,53.9747,1995-06-01,9.1297
1995,-131.087,54.0325,1995-06-01,8.7439
1995,-131.0742,54.0695,1995-06-01,7.7868
1995,-131.0813,54.1605,1995-06-01,9.0272
1995,-126.2663,48.4132,1995-06-01,7.905
1995,-126.119,48.4918,1995-06-01,7.587
1995,-125.8972,48.6078,1995-06-01,8.813
1995,-125.5853,48.534,1995-06-01,8.412
1995,-125.5127,48.8107,1995-06-01,8.149
1995,-125.6535,48.8515,1995-06-01,9.174
1995,-125.9515,48.8872,1995-06-01,8.804
1995,-125.7872,48.9723,1995-06-01,9.201
1995,-125.1428,48.8478,1995-06-01,9
1995,-131.3618,54.308,1995-06-02,7.5062
1995,-131.3848,54.2933,1995-06-02,9.2498
1995,-131.4412,54.296,1995-06-02,7.8562
1995,-131.508,54.296,1995-06-02,6.5512
1995,-131.5448,54.2605,1995-06-02,8.6886
1995,-131.6243,54.2448,1995-06-02,7.7641
1995,-131.7915,54.186,1995-06-02,7.5207
1995,-131.7972,54.1508,1995-06-02,7.9211
1995,-131.7192,54.216,1995-06-02,6.9151
1995,-131.295,54.3608,1995-06-02,6.2899
1995,-131.1207,54.4268,1995-06-02,6.2925
1995,-131.1753,54.3627,1995-06-02,7.295
1995,-131.1192,54.3337,1995-06-02,7.0125
1995,-127.458,49.6838,1995-06-02,7.345
1995,-127.3345,49.75,1995-06-03,6.796
1995,-127.2677,49.7928,1995-06-03,8.157
1995,-128.8298,50.0735,1995-06-03,7.592
1995,-128.7117,50.14,1995-06-03,7.474
1995,-128.595,50.2032,1995-06-03,7.346
1995,-128.4817,50.2667,1995-06-03,7.273
1995,-128.3682,50.3278,1995-06-03,6.909
1995,-128.2565,50.3883,1995-06-03,6.715
1995,-128.1522,50.4458,1995-06-03,8.337
1995,-131.059,54.2782,1995-06-04,6.6418
1995,-131.0305,54.2617,1995-06-04,7.3411
1995,-131.0495,54.2287,1995-06-04,6.9038
1995,-131.1285,54.1808,1995-06-04,10.202
1995,-131.1653,54.106,1995-06-04,10.43
1995,-131.1412,54.0278,1995-06-04,9.8869
1995,-128.6655,50.7145,1995-06-04,6.63
1995,-129.0368,50.6608,1995-06-04,6.9145
1995,-128.536,50.8548,1995-06-04,8.166
1995,-128.6832,50.9555,1995-06-04,8.877
1995,-128.7717,51.084,1995-06-04,9.528
1995,-128.837,51.208,1995-06-04,7.7655
1995,-128.9073,51.3527,1995-06-04,7.948
1995,-129.6267,51.5057,1995-06-04,7.413
1995,-131.1183,53.9995,1995-06-05,10.113
1995,-131.1135,53.9595,1995-06-05,9.5638
1995,-131.2313,53.9505,1995-06-05,11.055
1995,-131.2568,53.7467,1995-06-05,8.2992
1995,-131.2883,53.439,1995-06-05,9.9099
1995,-129.5865,51.842,1995-06-05,8.038
1995,-130.1855,51.5322,1995-06-05,7.458
1995,-130.6363,52.4465,1995-06-05,6.55025
1995,-130.6865,53.2602,1995-06-05,7.017
1995,-131.2623,53.2997,1995-06-06,8.7456
1995,-131.2703,53.193,1995-06-06,9.0459
1995,-131.0812,54.4497,1995-06-06,6.4275
1995,-131.8323,54.4795,1995-06-06,6.271
1995,-132.11,54.4783,1995-06-06,6.542
1995,-131.7603,54.254,1995-06-06,6.584
1995,-133.1467,54.035,1995-06-06,10.653
1995,-133.2735,54.0118,1995-06-07,10.536
1995,-133.3822,53.9867,1995-06-07,9.442
1995,-133.5232,53.9623,1995-06-07,6.737
1995,-133.6,53.9457,1995-06-07,6.504
1995,-133.4957,53.8648,1995-06-07,6.853
1995,-133.1862,53.7163,1995-06-07,7.59675
1995,-133.2843,53.6883,1995-06-07,7.45
1995,-133.3875,53.6668,1995-06-07,7.509
1995,-133.5603,53.6253,1995-06-07,7.57
1995,-132.5432,52.9998,1995-06-08,7.717
1995,-132.883,52.8753,1995-06-08,7.998
1995,-128.9047,51.5898,1995-06-09,10.593
1995,-128.4095,51.7297,1995-06-09,6.647
1995,-128.0093,50.9933,1995-06-09,7.8
1995,-127.91,51.0668,1995-06-09,6.552
1995,-127.8053,51.1372,1995-06-09,8.624
1995,-127.8332,50.9998,1995-06-09,6.716
1995,-125.406,44.157,1995-07-04,9.17
1995,-124.74717,39.38317,1995-07-06,8.9
1995,-121.901,35.96267,1995-07-07,8.7
1995,-121.05483,34.65483,1995-07-07,9.3
1995,-119.82833,34.25667,1995-07-10,9.8
1995,-120.14317,34.13,1995-07-10,9.5
1995,-119.89,34.27633,1995-07-10,9.73
1995,-120.89983,34.822,1995-07-11,9.6
1995,-121.025,35.28917,1995-07-11,9.3
1995,-120.15867,34.144,1995-07-11,9.305
1995,-120.91367,34.82417,1995-07-11,9.75
1995,-121.2295,35.30033,1995-07-11,9.37
1995,-121.52033,35.796,1995-07-12,9.4
1995,-121.4595,35.77917,1995-07-12,9.5
1995,-121.49217,35.80617,1995-07-12,9.37
1995,-122.15333,36.2925,1995-07-13,9.18
1995,-122.712,37.12967,1995-07-14,9.45
1995,-123.104,37.63367,1995-07-14,9.1
1995,-123.52767,37.80317,1995-07-15,9
1995,-123.508,38.13617,1995-07-16,8.7
1995,-123.461,38.13133,1995-07-16,8.75
1995,-123.5215,38.14117,1995-07-16,9.1
1995,-123.597,38.46917,1995-07-16,8.6
1995,-123.99767,38.802,1995-07-17,8.85
1995,-123.98467,39.30333,1995-07-17,8.4
1995,-124.076,39.7945,1995-07-22,8.4
1995,-124.08717,39.7925,1995-07-22,8.5
1995,-123.946,39.79717,1995-07-22,8.3
1995,-124.2335,39.963,1995-07-22,8.66
1995,-125.06367,40.28517,1995-07-23,8.6
1995,-124.60033,40.31467,1995-07-23,8.2
1995,-124.5725,40.64033,1995-07-23,8.1
1995,-124.67733,40.3515,1995-07-23,8.4
1995,-124.4745,40.8025,1995-07-24,8.7
1995,-124.57217,40.80167,1995-07-24,8.3
1995,-124.57467,40.78833,1995-07-24,8.4
1995,-124.5725,40.79583,1995-07-24,8.7
1995,-124.77833,41.13717,1995-07-24,8.7
1995,-124.48,40.81117,1995-07-24,8.65
1995,-124.48233,41.46633,1995-07-25,8.2
1995,-124.471,41.45883,1995-07-25,8.2
1995,-124.46583,41.636,1995-07-25,8.5
1995,-125.06383,41.78983,1995-07-25,8.6
1995,-127.8045,51.138,1995-07-25,7.7933
1995,-127.9153,51.0692,1995-07-25,7.0399
1995,-125.07333,41.7955,1995-07-25,8.74
1995,-128.0085,50.9928,1995-07-26,8.3342
1995,-128.2883,50.8603,1995-07-26,10.174
1995,-128.4542,50.8027,1995-07-26,10.288
1995,-128.5142,50.7785,1995-07-26,8.1521
1995,-128.9103,50.7255,1995-07-26,7.106
1995,-129.0298,50.6645,1995-07-26,7.0715
1995,-129.155,50.5975,1995-07-26,7.1104
1995,-129.2803,50.534,1995-07-26,7.4459
1995,-129.4137,50.4677,1995-07-26,7.661
1995,-128.8297,50.0748,1995-07-26,7.4227
1995,-128.7085,50.139,1995-07-26,7.6657
1995,-128.5947,50.2047,1995-07-26,7.4695
1995,-128.4807,50.2658,1995-07-26,7.5654
1995,-128.3705,50.328,1995-07-26,7.5954
1995,-128.2617,50.3905,1995-07-26,7.8342
1995,-128.1513,50.446,1995-07-26,7.9714
1995,-128.4523,50.8035,1995-07-26,9.0843
1995,-128.5413,50.8572,1995-07-26,8.1856
1995,-124.51533,41.798,1995-07-26,8.39
1995,-124.73633,41.8035,1995-07-26,8.3
1995,-124.59233,42.13083,1995-07-27,8.2
1995,-124.70133,42.165,1995-07-27,7.9
1995,-125.25733,42.51233,1995-07-27,8.5
1995,-124.71067,42.62967,1995-07-27,8.1
1995,-128.6247,50.9173,1995-07-27,7.8625
1995,-128.7247,50.9925,1995-07-27,8.2379
1995,-128.7715,51.0845,1995-07-27,7.9771
1995,-128.8167,51.1682,1995-07-27,6.89155
1995,-128.8392,51.208,1995-07-27,6.7435
1995,-128.8677,51.2558,1995-07-27,7.0195
1995,-128.9077,51.3522,1995-07-27,6.8359
1995,-128.709,51.4007,1995-07-27,6.9157
1995,-128.442,51.4818,1995-07-27,6.9516
1995,-128.2385,51.4202,1995-07-27,6.5451
1995,-128.2158,51.5497,1995-07-27,7.3512
1995,-127.9497,51.768,1995-07-27,7.2368
1995,-127.8338,51.5092,1995-07-27,7.3187
1995,-128.0545,51.3363,1995-07-27,7.0327
1995,-127.9097,51.2417,1995-07-27,6.8886
1995,-128.1173,51.2498,1995-07-27,9.2745
1995,-128.3747,51.1662,1995-07-27,6.3762
1995,-128.683,50.9558,1995-07-27,8.2245
1995,-129.1383,50.883,1995-07-27,8.0721
1995,-124.86483,42.47067,1995-07-27,7.65
1995,-125.20517,42.46917,1995-07-27,8.57
1995,-124.93567,42.8095,1995-07-28,8.3
1995,-124.93833,42.809,1995-07-28,8.2
1995,-124.8645,43.121,1995-07-28,8.7
1995,-129.3462,51.0003,1995-07-28,6.37445
1995,-129.7967,50.7458,1995-07-28,7.7496
1995,-130.0942,50.9302,1995-07-28,7.267
1995,-130.0005,50.9998,1995-07-28,6.9848
1995,-129.5807,51.1308,1995-07-28,7.0184
1995,-129.2837,51.2152,1995-07-28,6.846
1995,-128.9033,51.3518,1995-07-28,6.9034
1995,-128.9045,51.4065,1995-07-28,7.5048
1995,-128.9083,51.5215,1995-07-28,10.241
1995,-128.906,51.5903,1995-07-28,10.547
1995,-128.7725,51.6212,1995-07-28,10.699
1995,-128.606,51.6728,1995-07-28,9.5887
1995,-128.4713,51.7038,1995-07-28,7.2826
1995,-128.333,51.7453,1995-07-28,6.9319
1995,-128.3637,51.8722,1995-07-28,7.3667
1995,-128.5577,52.0675,1995-07-28,8.6579
1995,-128.6617,52.1748,1995-07-28,7.3226
1995,-128.5827,52.28,1995-07-28,6.9521
1995,-128.5667,52.3665,1995-07-28,7.1234
1995,-128.8235,52.2452,1995-07-28,7.520475
1995,-125.47717,42.80083,1995-07-28,8.61
1995,-124.9335,42.8045,1995-07-28,8.3
1995,-124.6935,43.29833,1995-07-29,7.6
1995,-124.8995,43.46267,1995-07-29,8.2
1995,-129.4227,52.46,1995-07-29,10.356
1995,-129.4848,52.3635,1995-07-29,7.1755
1995,-129.558,52.263,1995-07-29,7.32275
1995,-129.6253,52.1662,1995-07-29,7.6336
1995,-129.7038,52.06,1995-07-29,8.0948
1995,-129.5028,52.0008,1995-07-29,6.3798
1995,-129.2433,52.067,1995-07-29,6.5408
1995,-128.9762,52.1307,1995-07-29,7.1546
1995,-128.941,51.9418,1995-07-29,7.0299
1995,-128.9157,51.7665,1995-07-29,8.3428
1995,-128.9078,51.5865,1995-07-29,10.447
1995,-129.0368,51.5885,1995-07-29,9.7743
1995,-129.1695,51.587,1995-07-29,10.472
1995,-129.307,51.5887,1995-07-29,10.035
1995,-129.6262,51.5058,1995-07-29,7.1023
1995,-129.8353,51.4055,1995-07-29,8.1001
1995,-129.9422,51.3555,1995-07-29,7.4947
1995,-130.047,51.3045,1995-07-29,7.6311
1995,-130.1502,51.2538,1995-07-29,7.455025
1995,-130.3747,51.1107,1995-07-29,7.4719
1995,-130.6522,51.2898,1995-07-29,8.1946
1995,-124.88883,43.30233,1995-07-29,8.25
1995,-125.22467,43.308,1995-07-29,8.41
1995,-124.501,43.6255,1995-07-30,7.9
1995,-125.14117,43.8015,1995-07-30,8.1
1995,-124.61267,43.94433,1995-07-30,7.7
1995,-130.3128,51.5407,1995-07-30,7.6602
1995,-130.002,51.5828,1995-07-30,7.5624
1995,-129.8347,51.7195,1995-07-30,7.5143
1995,-129.3858,51.67,1995-07-30,9.0505
1995,-129.4673,51.738,1995-07-30,6.8752
1995,-129.5357,51.799,1995-07-30,6.6912
1995,-129.6422,51.8832,1995-07-30,7.0863
1995,-129.767,51.9528,1995-07-30,7.50515
1995,-129.9037,51.9543,1995-07-30,7.658225
1995,-130.0388,51.9545,1995-07-30,7.76475
1995,-130.1747,51.9545,1995-07-30,7.6912
1995,-130.3087,51.9547,1995-07-30,7.5949
1995,-130.453,51.9563,1995-07-30,7.8281
1995,-130.5845,51.9548,1995-07-30,7.7252
1995,-130.6883,51.9538,1995-07-30,7.163
1995,-130.7952,51.9547,1995-07-30,6.8338
1995,-130.8392,51.9543,1995-07-30,6.433
1995,-130.9245,51.9538,1995-07-30,6.9062
1995,-130.973,51.9535,1995-07-30,7.5954
1995,-130.9912,51.9168,1995-07-30,10.859
1995,-131.0362,51.9225,1995-07-30,8.032975
1995,-131.0547,51.9092,1995-07-30,8.391
1995,-131.0912,51.8827,1995-07-30,8.207325
1995,-131.1252,51.863,1995-07-30,8.346
1995,-131.1587,51.8342,1995-07-30,8.3845
1995,-131.2987,51.7348,1995-07-30,7.92125
1995,-125.19633,43.63533,1995-07-30,8.47
1995,-124.95833,43.97217,1995-07-31,8.1
1995,-130.9493,51.4763,1995-07-31,7.9969
1995,-130.5297,51.6592,1995-07-31,7.8342
1995,-130.6592,51.7327,1995-07-31,9.0582
1995,-130.7758,51.7988,1995-07-31,6.7842
1995,-130.8597,51.842,1995-07-31,6.8229
1995,-130.936,51.8885,1995-07-31,7.769
1995,-130.721,52.29,1995-07-31,7.6663
1995,-131.0972,52.377,1995-07-31,6.9392
1995,-130.9337,52.4,1995-07-31,7.320925
1995,-130.7818,52.4247,1995-07-31,7.4627
1995,-130.6365,52.4487,1995-07-31,7.7878
1995,-130.4813,52.475,1995-07-31,8.2799
1995,-130.3325,52.5002,1995-07-31,8.5364
1995,-130.1815,52.5235,1995-07-31,8.0833
1995,-130.0627,52.5435,1995-07-31,7.6265
1995,-129.9442,52.5625,1995-07-31,7.4799
1995,-129.789,52.5895,1995-07-31,7.1379
1995,-129.6302,52.6145,1995-07-31,6.8409
1995,-129.9173,52.372,1995-07-31,8.3289
1995,-130.3958,52.2173,1995-07-31,7.9682
1995,-130.3098,52.1987,1995-07-31,7.9248
1995,-130.2237,52.1822,1995-07-31,7.9979
1995,-124.92633,44.2785,1995-08-01,7.5
1995,-130.1678,52.1673,1995-08-01,8.1269
1995,-130.0748,52.1403,1995-08-01,7.8041
1995,-129.9505,52.1167,1995-08-01,7.7514
1995,-125.13,48.4233,1995-08-01,6.661
1995,-124.7825,44.61883,1995-08-02,8
1995,-124.72717,44.65317,1995-08-02,7.9
1995,-124.77467,44.60783,1995-08-02,7.8
1995,-124.774,44.598,1995-08-02,8.1
1995,-124.5365,44.7805,1995-08-02,8
1995,-125.1355,44.798,1995-08-02,8.56
1995,-124.27583,45.12417,1995-08-03,7.4
1995,-124.26567,45.30933,1995-08-03,7.2
1995,-124.39267,45.46083,1995-08-03,7.3
1995,-124.396,45.452,1995-08-04,7.5
1995,-124.655,45.4675,1995-08-04,7.9
1995,-124.18433,45.79017,1995-08-04,7.3
1995,-124.75717,45.64133,1995-08-04,8.15
1995,-125.08867,45.6395,1995-08-04,8.17
1995,-124.50317,45.1335,1995-08-05,7.9
1995,-124.565,44.9665,1995-08-05,7.9
1995,-124.365,44.85667,1995-08-05,7.5
1995,-124.30333,44.955,1995-08-05,7.4
1995,-124.2585,45.16267,1995-08-05,7.2
1995,-124.4805,45.41783,1995-08-06,7.5
1995,-124.40067,45.611,1995-08-06,7.3
1995,-128.9077,51.3513,1995-08-06,6.7056
1995,-128.9092,51.4658,1995-08-06,7.12175
1995,-129.1678,51.5875,1995-08-06,10.447
1995,-129.4722,51.7372,1995-08-06,7.7044
1995,-129.5008,51.7675,1995-08-06,7.1125
1995,-129.5385,51.7983,1995-08-06,7.2211
1995,-129.5848,51.8395,1995-08-06,7.3237
1995,-129.641,51.8832,1995-08-06,7.3599
1995,-124.2335,45.965,1995-08-06,7.82
1995,-125.01317,46.46017,1995-08-07,8.5
1995,-124.98783,46.44683,1995-08-07,8.4
1995,-124.529,46.46667,1995-08-07,7.2
1995,-124.43833,46.629,1995-08-07,7.22
1995,-129.7672,51.9563,1995-08-07,7.6437
1995,-129.7028,52.0587,1995-08-07,8.0392
1995,-129.6277,52.1645,1995-08-07,7.7956
1995,-129.557,52.263,1995-08-07,7.6089
1995,-129.4848,52.3638,1995-08-07,7.3233
1995,-129.423,52.4597,1995-08-07,10.612
1995,-125.02883,46.29833,1995-08-07,8.58
1995,-124.661,46.46167,1995-08-07,7.68
1995,-125.033,46.4665,1995-08-07,8.48
1995,-124.83083,46.83667,1995-08-08,7.2
1995,-124.59583,46.969,1995-08-08,7.1
1995,-129.2667,52.1932,1995-08-08,7.0133
1995,-129.2427,52.0668,1995-08-08,6.7518
1995,-128.9415,51.9388,1995-08-08,7.06995
1995,-128.9132,51.7643,1995-08-08,8.0721
1995,-128.5535,51.8405,1995-08-08,6.9215
1995,-125.30317,46.79633,1995-08-08,8.43
1995,-125.03433,46.97283,1995-08-09,7.7
1995,-128.3357,51.7448,1995-08-09,6.6098
1995,-128.41,51.7302,1995-08-09,6.5809
1995,-128.4737,51.7038,1995-08-09,6.7985
1995,-128.5698,51.6845,1995-08-09,6.984
1995,-128.608,51.6732,1995-08-09,9.8699
1995,-128.6735,51.6528,1995-08-09,10.442
1995,-128.7747,51.623,1995-08-09,10.778
1995,-128.9078,51.5885,1995-08-09,10.205
1995,-125.30283,47.13133,1995-08-09,8.25
1995,-128.0578,51.3928,1995-08-10,7.7676
1995,-128.0568,51.337,1995-08-10,6.7242
1995,-127.9105,51.2415,1995-08-10,6.7756
1995,-127.8045,51.1373,1995-08-11,8.0161
1995,-127.9118,51.0663,1995-08-11,6.9426
1995,-128.0093,50.9933,1995-08-11,7.3891
1995,-128.1192,50.916,1995-08-11,9.1512
1995,-128.2915,50.8602,1995-08-11,9.1497
1995,-128.456,50.8007,1995-08-11,8.9864
1995,-128.5197,50.7765,1995-08-11,9.3616
1995,-128.9108,50.7253,1995-08-11,8.0153
1995,-129.0303,50.6622,1995-08-11,7.3753
1995,-129.1563,50.5995,1995-08-11,7.4404
1995,-129.1388,50.8845,1995-08-11,8.9159
1995,-129.3478,51.0002,1995-08-11,6.9022
1995,-129.5822,51.1328,1995-08-11,6.9289
1995,-129.8258,51.2692,1995-08-11,6.86
1995,-129.9422,51.354,1995-08-11,7.4752
1995,-130.0658,51.4045,1995-08-12,7.794
1995,-130.3145,51.541,1995-08-12,8.1877
1995,-130.5308,51.6615,1995-08-12,7.6853
1995,-130.6558,51.7347,1995-08-12,6.8958
1995,-130.7745,51.8012,1995-08-12,6.1787
1995,-130.8583,51.8415,1995-08-12,7.176675
1995,-130.9335,51.8875,1995-08-12,5.81365
1995,-130.9928,51.9157,1995-08-12,7.7136
1995,-130.9748,51.9547,1995-08-12,7.5456
1995,-130.924,51.9543,1995-08-12,7.0975
1995,-130.8403,51.9553,1995-08-12,7.4954
1995,-130.7933,51.954,1995-08-12,7.3839
1995,-130.6892,51.9553,1995-08-12,6.9516
1995,-130.585,51.955,1995-08-12,6.7369
1995,-130.4515,51.9547,1995-08-12,7.4175
1995,-130.3068,51.954,1995-08-12,7.5285
1995,-130.1747,51.956,1995-08-12,7.8875
1995,-130.0402,51.954,1995-08-12,7.7085
1995,-129.9055,51.9553,1995-08-12,8.5038
1995,-129.7678,51.9547,1995-08-12,7.6426
1995,-129.7065,51.9218,1995-08-12,7.2291
1995,-129.6413,51.8827,1995-08-12,7.4208
1995,-129.5847,51.8395,1995-08-12,7.5316
1995,-129.5362,51.8005,1995-08-12,7.6122
1995,-129.5012,51.7687,1995-08-12,8.312125
1995,-129.4682,51.739,1995-08-12,8.6933
1995,-129.3838,51.6685,1995-08-12,10.383
1995,-129.0342,51.5877,1995-08-12,11.209
1995,-129.1677,51.5885,1995-08-13,10.827
1995,-129.3068,51.5868,1995-08-13,10.631
1995,-129.4175,51.6047,1995-08-13,10.431
1995,-129.6267,51.5048,1995-08-13,6.4734
1995,-129.8397,51.4042,1995-08-13,6.8681
1995,-129.9435,51.355,1995-08-13,6.9368
1995,-130.0495,51.3028,1995-08-13,7.75965
1995,-130.1527,51.2523,1995-08-13,7.75985
1995,-129.5813,51.1317,1995-08-13,7.1356
1995,-129.2848,51.2175,1995-08-13,7.0246
1995,-129.0002,51.3082,1995-08-13,6.9645
1995,-128.9067,51.3515,1995-08-13,6.616
1995,-128.7088,51.4,1995-08-13,7.2306
1995,-124.993,48.6733,1995-08-13,9.9748
1995,-125.0962,48.623,1995-08-13,7.43
1995,-125.3678,48.4827,1995-08-13,6.5289
1995,-125.479,48.4193,1995-08-13,6.6968
1995,-125.5777,48.3663,1995-08-13,7.1349
1995,-125.6858,48.309,1995-08-13,7.5952
1995,-125.7943,48.2525,1995-08-13,7.822
1995,-125.8635,48.2135,1995-08-13,8.0465
1995,-125.9345,48.1762,1995-08-13,8.1798
1995,-125.9983,48.1395,1995-08-13,8.0619
1995,-126.141,48.0727,1995-08-13,8.3394
1995,-126.446,48.315,1995-08-13,8.094
1995,-126.3483,48.3727,1995-08-13,7.9751
1995,-126.2632,48.41,1995-08-13,8.0535
1995,-125.02883,47.13383,1995-08-13,7.69
1995,-124.80533,47.64967,1995-08-14,7.2
1995,-125.41833,47.63067,1995-08-14,7.9
1995,-128.4427,51.4832,1995-08-14,6.9401
1995,-128.2198,51.5493,1995-08-14,8.0615
1995,-129.1675,51.7498,1995-08-14,7.993
1995,-126.0612,48.3757,1995-08-14,7.8732
1995,-126.117,48.4887,1995-08-14,7.4945
1995,-126.0083,48.5468,1995-08-14,7.2196
1995,-125.9005,48.6052,1995-08-14,7.4245
1995,-125.7902,48.6662,1995-08-14,8.9299
1995,-125.679,48.7233,1995-08-14,7.9534
1995,-125.5152,48.8107,1995-08-14,8.1466
1995,-125.7673,48.9723,1995-08-14,9.2382
1995,-125.8383,48.9423,1995-08-14,8.9437
